MACHINE_ID,MACHINE_DATA,TIMESTAMP,WAFER_ID,STAGE,CHAMBER,USAGE_OF_BACKING_FILM,USAGE_OF_DRESSER,USAGE_OF_POLISHING_TABLE,USAGE_OF_DRESSER_TABLE,PRESSURIZED_CHAMBER_PRESSURE,MAIN_OUTER_AIR_BAG_PRESSURE,CENTER_AIR_BAG_PRESSURE,RETAINER_RING_PRESSURE,RIPPLE_AIR_BAG_PRESSURE,USAGE_OF_MEMBRANE,USAGE_OF_PRESSURIZED_SHEET,SLURRY_FLOW_LINE_A,SLURRY_FLOW_LINE_B,SLURRY_FLOW_LINE_C,WAFER_ROTATION,STAGE_ROTATION,HEAD_ROTATION,DRESSING_WATER_STATUS,EDGE_AIR_BAG_PRESSURE
2,3,481639976,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639977,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639978,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639979,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639979.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639980.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639981.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639982.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639983.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639985.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481639986,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481639987,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481639987.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481639988.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481639989.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639990.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639992,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639993,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639994,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481639994.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639996,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639997,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639998,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639999,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481639999.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,3,481640000.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640001.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640002.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640003.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640004.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640005.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640006.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640007.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640008.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,3,481640010,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640010.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640011.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640012.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640013.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640014.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,3,481640015.7,371447028,A,3,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639879.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639881,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639882,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639882.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639883.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639884.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639885.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639887,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639888,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639888.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639889.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639890.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639891.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639892.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639894,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639895,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639896,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639897,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639897.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639898.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639900,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639901,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639902,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639903,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639903.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639904.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639906,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639907,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639908,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639909,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639909.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639911.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639912,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639913,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639913.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639914.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639916,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639917,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639918,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639919,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639919.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639921,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639922,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639923,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639924,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639924.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639925.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639926.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639927.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639929,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639930,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639930.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639931.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639932.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639934,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639935,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639936,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639937,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639938,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639938.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639939.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639940.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639941.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639943,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639944,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639944.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639945.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639946.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639948.3,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639949,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639950,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639951,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639951.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639952.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639954,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639955,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639956,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639957,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639958,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639958.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639960,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639961,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639962,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639963,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,1,0
2,1,481639963.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639965,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639966,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639967,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639967.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639968.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639969.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639971,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639972,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639973,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639973.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639974.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639976,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639977,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639978,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639979,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639979.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639980.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639981.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639982.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639983.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639985.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639986,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639987,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639987.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639988.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481639989.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639990.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639992,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639993,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639994,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481639994.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639996,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639997,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639998,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639999,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481639999.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,160,0,0
2,1,481640000.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640001.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640002.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640003.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640004.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640005.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640006.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640007.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640008.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,0,0
2,1,481640010,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640010.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640011.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640012.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640013.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640014.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
2,1,481640015.7,371447036,A,1,9356.666667,536.2962963,341.4814815,2667.75,0,0,0,0,0,110.9486166,2807,0,0,0,0,0,156.8,1,0
